customer_id,first_name,last_name,age,gender,location,subscription_length_months,monthly_bill,total_usage_gb,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,customer_service_calls,satisfaction_score,last_payment_days_ago,last_login_days_ago,credit_score,support_tickets,avg_monthly_usage_growth,churn_probability,churn
CUST_004468,Charles,Smith,51,Female,Philadelphia,5,98.46,228.4,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Bank transfer,2,6.6,18,7,772,1,0.03,0.79,1
CUST_004469,John,Miller,46,Female,Phoenix,13,93.06,44.5,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Bank transfer,3,6.4,4,6,547,1,0.092,0.706,1
CUST_004470,Matthew,Miller,50,Male,New York,3,58.26,196.0,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,0,4.5,1,21,520,1,0.219,0.629,1
CUST_004471,Richard,Martinez,49,Male,Los Angeles,42,70.55,31.9,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card,3,5.3,8,12,654,3,-0.123,0.687,0
CUST_004472,Donna,Garcia,64,Male,Charlotte,18,56.36,13.4,0,0,DSL,0,1,0,1,1,1,Two year,0,Electronic check,1,9.4,1,0,727,2,-0.035,0.212,0
CUST_004473,Elizabeth,Davis,64,Female,Charlotte,11,61.09,40.7,0,0,DSL,1,0,1,0,1,0,Two year,1,Bank transfer,1,8.1,20,0,600,2,-0.111,0.472,0
CUST_004474,Christopher,Lewis,53,Female,Los Angeles,30,68.53,62.3,0,0,DSL,1,0,0,0,1,1,One year,1,Bank transfer,2,6.9,4,33,500,1,0.345,0.431,0
CUST_004475,Charles,Rodriguez,57,Female,New York,10,88.71,41.3,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,2,7.3,8,4,820,0,0.099,0.603,1
CUST_004476,Anthony,White,52,Female,New York,14,78.99,53.2,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card,1,6.5,25,0,748,0,-0.138,0.694,1
CUST_004477,Charles,Garcia,38,Male,Dallas,1,62.51,30.7,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,4,7.6,6,1,651,1,0.153,0.551,0
CUST_004478,Linda,Hernandez,56,Female,Jacksonville,8,68.18,44.1,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,1,6.0,1,2,576,1,0.035,0.415,1
CUST_004479,Michael,Ramirez,24,Female,Houston,2,79.31,194.3,0,0,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,0,9.1,24,0,534,0,0.316,0.542,1
CUST_004480,John,Moore,60,Female,Austin,21,87.09,46.3,1,1,Fiber optic,1,0,1,1,0,0,One year,0,Electronic check,2,5.4,1,4,586,4,0.199,0.383,0
CUST_004481,Robert,Davis,27,Female,Jacksonville,11,36.32,13.6,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer,2,6.5,16,14,849,0,-0.151,0.8,1
CUST_004482,David,Garcia,49,Female,Charlotte,6,43.34,70.2,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Electronic check,1,5.8,6,6,644,3,0.202,0.73,1
CUST_004483,Barbara,Miller,32,Male,New York,11,103.85,30.3,1,1,DSL,0,0,1,0,1,1,One year,1,Mailed check,2,8.1,17,9,703,2,0.094,0.602,1
CUST_004484,Robert,Smith,53,Male,Los Angeles,4,65.08,98.3,1,0,Fiber optic,0,1,0,0,1,0,One year,0,Credit card,2,5.9,1,12,850,1,0.184,0.529,0
CUST_004485,Richard,Garcia,44,Male,New York,46,56.28,3.2,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Credit card,3,7.7,16,19,850,1,-0.058,0.431,1
CUST_004486,Michael,Clark,21,Male,Charlotte,1,60.02,22.6,1,1,DSL,0,0,0,0,1,0,One year,1,Bank transfer,1,6.4,11,8,695,0,0.072,0.475,0
CUST_004487,Donna,Rodriguez,51,Female,Columbus,36,60.01,5.6,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,1,5.6,3,3,850,2,0.011,0.446,0
CUST_004488,Richard,Robinson,36,Male,Dallas,12,83.36,5.8,1,0,Fiber optic,1,0,1,0,1,1,Two year,0,Mailed check,0,4.9,6,0,726,3,0.341,0.271,0
CUST_004489,Michael,Brown,58,Female,New York,17,42.81,52.8,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Bank transfer,3,5.5,23,0,850,2,0.194,0.624,0
CUST_004490,Robert,Smith,45,Male,Chicago,6,67.35,28.7,1,0,Fiber optic,1,0,1,0,1,1,Two year,0,Credit card,3,7.0,9,7,682,1,0.068,0.425,0
CUST_004491,Matthew,Clark,50,Male,Chicago,61,73.59,126.0,1,0,DSL,0,0,0,0,1,1,Two year,0,Mailed check,6,7.6,1,1,752,0,-0.001,0.267,0
CUST_004492,Donna,Perez,30,Female,San Diego,5,78.14,46.0,1,1,DSL,1,1,0,1,0,1,Month-to-month,0,Mailed check,2,8.6,16,2,738,1,0.333,0.58,1
CUST_004493,Thomas,Jones,36,Female,Chicago,15,72.9,21.4,1,0,Fiber optic,1,0,0,0,1,1,Two year,1,Electronic check,2,7.0,1,8,597,1,-0.025,0.303,1
CUST_004494,Patricia,Gonzalez,38,Female,New York,72,81.97,82.7,1,0,Fiber optic,0,0,0,1,1,0,Two year,1,Mailed check,1,7.1,5,4,755,4,0.188,0.224,0
CUST_004495,Lisa,Lee,57,Male,Jacksonville,38,53.03,52.1,0,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,0,8.6,1,8,575,1,0.082,0.4,0
CUST_004496,Joseph,Sanchez,70,Male,Chicago,13,45.75,80.9,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer,3,8.1,6,4,627,1,0.168,0.651,0
CUST_004497,John,Lewis,32,Male,Philadelphia,72,178.18,106.5,1,1,Fiber optic,0,1,0,1,0,1,Two year,1,Credit card,2,7.8,23,1,761,0,0.109,0.42,1
CUST_004498,James,Brown,61,Male,New York,21,59.12,10.2,0,0,DSL,1,1,1,1,0,0,Month-to-month,0,Credit card,1,8.6,18,7,718,3,0.183,0.492,0
CUST_004499,Susan,Hernandez,18,Male,Columbus,4,61.94,63.0,1,0,DSL,0,1,0,0,0,0,Two year,0,Credit card,5,7.1,28,6,682,2,0.1,0.392,0
CUST_004500,Donna,Robinson,27,Female,San Diego,9,87.46,33.3,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Credit card,1,5.1,9,3,711,3,0.125,0.512,1
CUST_004501,Jennifer,Miller,30,Female,Charlotte,7,126.27,51.3,1,0,DSL,0,0,0,1,0,0,One year,1,Mailed check,0,7.9,12,4,675,2,0.188,0.548,0
CUST_004502,Sandra,Martinez,24,Female,San Antonio,7,53.63,136.1,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer,0,7.4,12,0,784,3,0.027,0.36,0
CUST_004503,Patricia,Anderson,21,Female,Charlotte,25,44.72,22.3,1,1,Fiber optic,0,1,0,1,0,0,Two year,1,Mailed check,2,5.6,0,6,850,2,0.028,0.356,0
CUST_004504,Lisa,Davis,51,Male,Charlotte,15,40.57,45.7,1,0,Fiber optic,0,1,0,0,0,1,One year,0,Electronic check,2,6.2,11,6,821,0,0.114,0.603,0
CUST_004505,Anthony,Lopez,41,Female,Dallas,1,126.12,37.2,0,0,DSL,0,0,0,0,1,0,Month-to-month,0,Credit card,2,6.7,7,5,645,1,0.011,0.8,1
CUST_004506,Lisa,Sanchez,50,Male,Charlotte,37,44.02,4.9,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,3,5.5,5,2,730,2,0.022,0.645,1
CUST_004507,Patricia,Lopez,55,Female,Houston,6,65.96,35.3,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,2,6.1,2,0,600,2,0.123,0.555,0
CUST_004508,Sarah,Perez,48,Male,Houston,72,45.11,45.5,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Electronic check,3,8.5,1,5,801,0,0.031,0.512,0
CUST_004509,Robert,Garcia,54,Male,New York,55,37.36,24.6,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,0,6.5,8,7,681,2,-0.317,0.729,1
CUST_004510,John,Taylor,43,Female,Dallas,50,59.33,27.6,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,1,5.8,2,2,760,1,0.071,0.424,0
CUST_004511,Karen,Sanchez,27,Female,Jacksonville,30,45.83,86.4,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Bank transfer,3,5.9,16,2,713,1,0.02,0.535,1
CUST_004512,John,Martin,60,Female,Columbus,4,50.57,1.6,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card,4,9.5,17,0,427,1,0.275,0.79,0
CUST_004513,Susan,Lewis,36,Female,Los Angeles,13,148.78,32.1,1,1,DSL,1,1,0,0,0,0,Two year,1,Credit card,1,8.7,4,5,678,1,0.208,0.43,0
CUST_004514,Michael,Wilson,30,Male,Philadelphia,4,79.04,106.2,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Bank transfer,4,5.2,11,7,707,2,0.058,0.645,1
CUST_004515,Michael,Lewis,42,Male,Los Angeles,5,96.79,179.1,1,1,DSL,1,0,0,0,0,0,One year,0,Credit card,4,7.0,0,4,722,3,0.158,0.646,0
CUST_004516,Joseph,Thompson,31,Male,San Jose,16,92.75,36.7,0,0,DSL,1,1,0,0,0,1,Two year,1,Mailed check,5,5.2,28,5,589,2,0.149,0.536,1
CUST_004517,Matthew,Williams,38,Female,Los Angeles,1,64.05,126.6,1,0,DSL,1,1,0,0,0,0,Two year,0,Credit card,3,8.3,11,10,549,4,-0.106,0.632,0
CUST_004518,Richard,Brown,50,Female,Charlotte,62,55.93,12.1,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,0,6.7,5,12,700,0,0.114,0.335,1
CUST_004519,Richard,Jones,50,Male,Los Angeles,45,73.67,15.4,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,3,5.0,9,5,691,1,0.097,0.525,0
CUST_004520,Jessica,Lewis,31,Female,Chicago,8,71.33,113.3,1,0,DSL,0,0,0,0,0,0,One year,1,Bank transfer,1,6.1,5,0,637,3,-0.023,0.395,0
CUST_004521,Barbara,Robinson,37,Female,Charlotte,13,53.12,124.4,1,0,DSL,1,1,0,1,1,1,Two year,1,Credit card,4,8.4,1,0,626,0,0.004,0.301,0
CUST_004522,Anthony,Jones,61,Male,Philadelphia,11,70.24,15.1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,2,8.7,3,9,803,1,0.3,0.532,1
CUST_004523,Michael,Sanchez,52,Female,New York,38,50.27,3.2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,4,6.2,0,5,604,4,0.166,0.638,0
CUST_004524,Daniel,Miller,76,Female,San Antonio,21,62.27,5.4,1,0,Fiber optic,0,0,1,0,0,1,One year,1,Bank transfer,2,6.7,17,1,623,3,0.009,0.353,1
CUST_004525,Sandra,Miller,62,Female,New York,5,58.32,16.8,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Bank transfer,2,7.5,40,1,453,2,-0.141,0.679,1
CUST_004526,Dorothy,Moore,62,Male,Charlotte,10,40.14,68.9,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card,3,5.6,4,0,760,2,-0.072,0.69,1
CUST_004527,Michael,Gonzalez,24,Male,Dallas,10,26.04,30.3,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Mailed check,2,8.3,15,3,695,0,-0.053,0.658,0
CUST_004528,William,Thompson,56,Male,Chicago,57,45.8,30.6,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer,2,6.5,8,0,836,0,0.123,0.609,1
CUST_004529,Barbara,Lopez,44,Male,San Diego,3,137.23,76.2,1,1,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,2,6.7,0,2,591,2,0.22,0.736,1
CUST_004530,Betty,Hernandez,36,Female,New York,1,58.92,122.8,1,0,Fiber optic,1,0,0,0,1,0,Two year,0,Credit card,2,9.6,44,1,524,0,0.133,0.476,1
CUST_004531,Nancy,Martin,47,Male,Columbus,38,90.96,6.5,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,1,5.4,39,6,599,1,-0.1,0.8,0
CUST_004532,William,Wilson,59,Female,Charlotte,40,28.51,51.5,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,1,Mailed check,1,6.1,26,0,769,2,0.236,0.635,1
CUST_004533,Mark,Lee,52,Female,Charlotte,36,44.55,130.3,1,0,Fiber optic,1,0,0,0,0,0,Two year,1,Bank transfer,0,8.2,4,2,790,3,-0.064,0.345,0
CUST_004534,Daniel,Davis,31,Male,Houston,12,38.79,11.4,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,3,7.0,1,0,691,1,0.332,0.633,1
CUST_004535,Charles,Robinson,56,Male,Houston,19,61.5,102.9,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,2,5.4,4,0,686,1,0.316,0.492,1
CUST_004536,Charles,Johnson,35,Female,New York,14,175.7,122.5,1,0,Fiber optic,1,0,0,0,1,0,Two year,0,Mailed check,3,6.7,16,0,839,1,0.026,0.499,0
CUST_004537,Lisa,Harris,48,Female,San Jose,1,80.17,1.0,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,2,7.4,7,1,739,1,-0.154,0.79,0
CUST_004538,Anthony,Martin,40,Male,San Diego,16,131.4,22.3,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Electronic check,4,7.3,29,7,679,0,0.19,0.537,1
CUST_004539,Dorothy,Jackson,41,Female,Philadelphia,1,60.23,52.2,1,0,DSL,0,0,1,1,0,1,One year,0,Credit card,3,7.9,0,3,608,1,0.132,0.526,1
CUST_004540,Charles,Miller,56,Male,Charlotte,7,115.12,54.5,1,0,DSL,1,0,1,0,1,1,Month-to-month,0,Electronic check,3,7.1,39,0,746,4,-0.006,0.791,1
CUST_004541,Jessica,Ramirez,29,Male,Los Angeles,48,152.83,69.9,1,0,DSL,1,0,1,1,0,0,One year,1,Mailed check,0,8.9,38,2,559,1,0.004,0.463,0
CUST_004542,Susan,Moore,74,Female,New York,6,63.83,15.2,1,0,DSL,1,0,1,1,0,0,One year,0,Mailed check,0,8.4,18,12,558,2,0.214,0.403,0
CUST_004543,Matthew,Martinez,18,Male,New York,50,53.75,60.1,1,1,Fiber optic,1,1,1,0,0,1,Two year,1,Credit card,7,4.4,8,2,661,2,0.045,0.243,0
CUST_004544,Thomas,Sanchez,36,Female,Los Angeles,5,39.36,14.8,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,3,5.3,5,14,832,0,0.218,0.794,1
CUST_004545,Lisa,Jones,50,Male,New York,6,58.93,27.4,1,0,DSL,1,0,0,0,1,1,Two year,0,Bank transfer,2,4.6,37,12,555,0,0.002,0.469,1
CUST_004546,Mark,Hernandez,53,Male,San Antonio,17,68.91,27.4,1,0,DSL,0,0,0,0,0,0,Two year,0,Mailed check,3,6.6,14,2,791,0,0.103,0.355,1
CUST_004547,Mark,Davis,43,Male,Chicago,25,150.26,102.7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card,3,8.4,17,5,745,2,-0.022,0.684,0
CUST_004548,Betty,Johnson,44,Female,Los Angeles,12,39.73,4.5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer,0,8.6,19,7,566,1,0.267,0.663,1
CUST_004549,James,Lee,51,Male,Fort Worth,38,68.3,13.6,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,3,7.3,23,0,709,2,0.5,0.527,1
CUST_004550,Robert,Sanchez,41,Female,Los Angeles,1,32.27,10.0,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,0,7.2,8,3,607,1,0.058,0.739,0
CUST_004551,Christopher,Rodriguez,65,Male,Austin,45,56.22,6.3,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,2,5.3,37,0,608,1,-0.054,0.511,0
CUST_004552,Mary,Ramirez,57,Male,Houston,3,75.53,14.5,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Credit card,0,7.5,4,3,798,2,0.097,0.542,1
CUST_004553,David,Jones,58,Female,San Antonio,38,81.86,60.5,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,0,6.8,18,0,667,1,0.177,0.335,0
CUST_004554,Karen,Ramirez,30,Male,Charlotte,9,84.4,86.6,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,2,3.9,1,7,662,1,-0.093,0.562,1
CUST_004555,James,Taylor,43,Female,New York,32,78.18,68.3,1,0,DSL,1,0,0,1,1,0,Two year,0,Electronic check,2,6.9,5,4,678,0,0.041,0.274,0
CUST_004556,Karen,Jackson,40,Male,San Antonio,20,84.11,42.3,1,0,DSL,1,0,1,1,0,1,Month-to-month,0,Credit card,2,7.3,7,5,809,4,-0.259,0.652,0
CUST_004557,Joseph,Lewis,29,Female,Charlotte,3,67.92,3.2,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,Credit card,3,4.5,9,1,654,2,0.219,0.63,1
CUST_004558,Susan,Thomas,50,Male,Dallas,45,43.85,158.3,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,1,5.3,0,4,758,3,0.197,0.586,0
CUST_004559,Charles,Miller,36,Female,Chicago,5,31.8,8.2,1,0,DSL,1,0,0,0,0,0,One year,0,Mailed check,1,7.4,6,6,759,0,-0.232,0.76,1
CUST_004560,Mary,White,54,Male,Phoenix,5,53.59,59.0,1,0,Fiber optic,0,0,0,0,0,1,One year,1,Bank transfer,1,8.6,4,1,514,1,0.216,0.441,0
CUST_004561,Sarah,Williams,28,Male,Austin,30,63.19,139.8,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,3,4.9,7,14,791,1,-0.065,0.41,0
CUST_004562,Elizabeth,Sanchez,70,Male,Charlotte,2,110.12,91.0,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,2,6.5,15,2,803,4,0.233,0.767,1
CUST_004563,Michael,Thomas,31,Male,New York,4,64.06,14.2,1,1,DSL,0,0,0,1,0,0,Two year,1,Mailed check,3,5.7,1,2,746,1,0.111,0.374,1
CUST_004564,Robert,Sanchez,48,Male,New York,12,61.64,21.5,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,4,7.8,13,2,632,1,-0.127,0.732,0
CUST_004565,Sandra,Perez,56,Male,Houston,31,77.81,1.9,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Electronic check,1,5.6,5,11,596,1,-0.063,0.484,1
CUST_004566,Daniel,Martin,36,Female,Los Angeles,2,59.86,53.1,1,0,DSL,0,1,0,0,0,1,One year,1,Electronic check,6,8.6,4,1,671,1,0.286,0.528,1
CUST_004567,Elizabeth,Williams,57,Female,Chicago,14,92.22,65.4,1,0,DSL,0,0,0,0,0,0,One year,1,Electronic check,0,6.7,6,4,503,2,0.166,0.516,0
CUST_004568,David,Garcia,26,Female,Los Angeles,22,147.19,117.5,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Mailed check,0,8.5,23,1,722,0,-0.085,0.566,1
CUST_004569,Thomas,Taylor,66,Female,Los Angeles,35,160.18,1.1,1,0,Fiber optic,1,1,1,1,0,1,Month-to-month,0,Bank transfer,4,5.0,0,7,554,3,0.053,0.635,1
CUST_004570,Lisa,Gonzalez,45,Male,New York,49,69.33,101.7,1,1,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,2,4.6,10,22,715,2,-0.001,0.543,1
CUST_004571,Jessica,Harris,36,Male,Charlotte,27,76.31,83.9,0,0,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Mailed check,2,5.2,15,18,640,1,-0.069,0.535,1
CUST_004572,Joseph,Lewis,40,Male,Los Angeles,19,125.4,12.5,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,1,7.0,11,0,719,2,0.015,0.527,1
CUST_004573,Thomas,Lee,57,Female,Los Angeles,10,62.8,24.4,1,1,DSL,0,0,0,0,1,0,One year,1,Electronic check,2,8.1,9,8,632,3,0.2,0.465,0
CUST_004574,Karen,Harris,36,Male,Chicago,2,87.5,68.2,1,1,DSL,1,0,1,0,1,1,One year,1,Electronic check,2,7.7,11,5,671,2,-0.248,0.685,0
CUST_004575,Jennifer,Taylor,33,Male,Charlotte,22,42.35,33.5,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer,1,6.9,5,7,608,1,0.09,0.404,1
CUST_004576,Betty,Lopez,41,Female,Fort Worth,72,58.89,6.8,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,4,6.2,6,2,705,2,0.053,0.487,1
CUST_004577,Susan,Thomas,27,Male,Columbus,24,105.89,6.8,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer,1,8.6,5,2,772,0,0.146,0.448,0
CUST_004578,John,Taylor,72,Female,New York,1,50.03,79.1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,4,5.4,10,2,800,0,-0.042,0.797,1
CUST_004579,Charles,Anderson,36,Female,Charlotte,12,63.36,9.7,1,0,DSL,0,0,0,0,0,0,One year,1,Credit card,6,3.3,25,29,643,1,0.048,0.581,1
CUST_004580,Donald,Garcia,57,Male,Phoenix,17,35.53,8.7,1,0,DSL,1,1,1,1,1,1,One year,0,Electronic check,2,5.9,7,0,414,1,-0.072,0.555,1
CUST_004581,Barbara,Hernandez,48,Male,Chicago,21,148.76,162.6,1,1,DSL,1,0,0,1,0,1,One year,1,Mailed check,2,7.7,6,12,629,0,0.119,0.573,0
CUST_004582,Donna,Thompson,30,Male,Dallas,22,110.52,72.2,1,1,DSL,1,1,0,1,1,1,Month-to-month,0,Credit card,4,7.7,13,3,749,1,0.011,0.657,1
CUST_004583,Michael,Lopez,44,Female,Charlotte,14,71.9,56.4,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Bank transfer,2,6.7,2,5,781,0,0.296,0.516,1
CUST_004584,Karen,Taylor,56,Male,Columbus,4,81.7,42.2,1,0,Fiber optic,1,1,0,0,0,0,Two year,0,Electronic check,0,8.6,26,0,850,0,0.034,0.38,0
CUST_004585,Robert,Thompson,42,Female,Charlotte,51,78.13,53.2,0,0,Fiber optic,1,1,0,0,0,1,Two year,0,Electronic check,2,7.6,16,8,613,1,-0.043,0.299,1
CUST_004586,Matthew,Thomas,62,Female,Charlotte,21,116.02,72.2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Mailed check,3,7.7,5,0,835,2,-0.385,0.777,0
CUST_004587,Jennifer,Thompson,60,Male,Los Angeles,4,54.19,184.5,1,0,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer,2,7.2,2,5,648,0,0.106,0.484,1
CUST_004588,Patricia,Thomas,58,Male,Phoenix,7,89.38,17.1,1,1,No,0,0,0,0,0,0,Month-to-month,0,Credit card,0,6.6,12,5,725,1,-0.176,0.8,1
CUST_004589,Nancy,Thomas,38,Female,New York,45,102.61,17.6,1,1,Fiber optic,1,1,1,0,0,0,One year,0,Bank transfer,2,7.6,38,22,722,1,0.181,0.559,0
CUST_004590,Daniel,Rodriguez,28,Male,Charlotte,39,108.43,4.4,1,0,No,0,0,0,0,0,0,One year,1,Credit card,1,5.0,24,10,806,2,0.077,0.521,1
CUST_004591,Dorothy,Jackson,35,Female,Los Angeles,9,27.01,46.0,1,0,DSL,1,1,0,0,1,0,Month-to-month,1,Mailed check,3,7.1,0,2,518,2,-0.101,0.8,0
CUST_004592,Anthony,Gonzalez,47,Male,Charlotte,1,52.47,42.2,0,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer,3,5.7,3,11,544,2,0.046,0.694,0
CUST_004593,Linda,Lee,53,Female,Houston,1,44.36,5.9,1,1,Fiber optic,1,0,1,1,1,0,One year,1,Mailed check,3,8.3,13,0,691,1,-0.135,0.8,1
CUST_004594,Joseph,Robinson,18,Female,Houston,6,70.8,27.3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card,1,8.0,9,1,572,1,-0.072,0.457,0
CUST_004595,James,Sanchez,44,Female,New York,17,29.77,8.6,1,1,Fiber optic,1,1,0,0,0,0,One year,0,Electronic check,1,4.9,2,13,688,3,0.095,0.577,0
CUST_004596,Matthew,Jackson,47,Male,Houston,15,29.42,17.6,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,1,7.6,24,3,770,1,-0.075,0.686,1
CUST_004597,Patricia,Lee,40,Male,Charlotte,18,158.86,288.7,1,0,DSL,1,1,0,0,1,1,Two year,0,Credit card,3,9.4,40,1,823,3,-0.029,0.513,0
CUST_004598,Karen,Johnson,64,Female,New York,22,85.38,76.1,1,0,DSL,1,0,1,1,1,1,Month-to-month,1,Bank transfer,3,5.4,5,1,588,3,-0.026,0.492,1
CUST_004599,Robert,Miller,51,Male,Phoenix,1,69.99,1.0,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer,2,7.4,10,2,571,1,-0.108,0.8,1
CUST_004600,Charles,Davis,64,Male,New York,1,77.13,18.3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,8.1,5,13,729,0,-0.07,0.622,1
CUST_004601,Elizabeth,Lewis,41,Female,Houston,8,70.71,1.0,1,0,Fiber optic,0,1,0,0,0,1,Two year,1,Mailed check,2,7.0,2,13,762,0,0.002,0.38,1
CUST_004602,Charles,Miller,59,Male,Los Angeles,3,99.38,90.0,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer,1,4.4,27,4,613,1,0.055,0.8,1
CUST_004603,Joseph,Anderson,69,Male,Chicago,1,51.78,33.4,1,1,DSL,0,1,1,1,0,0,One year,0,Credit card,3,8.9,6,0,597,1,0.343,0.502,0
CUST_004604,Elizabeth,Ramirez,64,Male,Charlotte,18,71.85,310.9,0,0,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Mailed check,3,7.8,0,2,758,1,-0.058,0.466,0
CUST_004605,Patricia,Davis,28,Female,Phoenix,30,73.04,81.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,0,8.5,4,4,785,0,-0.007,0.364,0
CUST_004606,Betty,Gonzalez,41,Female,Chicago,25,43.87,36.2,0,0,No,0,0,0,0,0,0,One year,0,Electronic check,0,8.0,6,6,681,0,-0.0,0.479,0
CUST_004607,Mark,Miller,39,Male,Dallas,30,111.14,124.9,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Credit card,3,7.7,2,12,736,2,0.155,0.651,1
CUST_004608,Jennifer,Martinez,52,Male,Los Angeles,19,55.8,66.3,1,1,Fiber optic,1,0,1,0,1,0,Two year,1,Credit card,1,8.4,15,27,599,2,-0.027,0.325,0
CUST_004609,Joseph,Wilson,55,Male,Chicago,23,100.18,20.1,1,0,DSL,0,0,1,0,1,1,Month-to-month,0,Mailed check,4,7.4,2,2,625,2,0.073,0.643,1
CUST_004610,Dorothy,Lewis,32,Female,San Diego,5,69.82,45.3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,9.5,24,10,660,2,0.296,0.581,0
CUST_004611,Christopher,Gonzalez,46,Male,Los Angeles,72,128.18,67.6,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,1,8.3,11,8,619,2,0.191,0.612,1
CUST_004612,Betty,Jackson,18,Female,Austin,3,43.97,29.8,1,0,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Electronic check,0,6.1,18,4,516,0,0.201,0.655,0
